A,B,mean(A),mean(B),diff,se,T,df,pval,hedges
Genesis,Toyota,49126.92307692308,28624.735468304454,20502.187608618624,1697.957734381482,12.074615989241329,77.92775119846657,3.6637359812630166e-15,1.378603873946072
Genesis,Volkswagen,49126.92307692308,27287.3133393017,21839.609737621377,1707.7786345729119,12.788314185159667,79.74470321743759,0.0,1.4967531901071292
Genesis,Volvo,49126.92307692308,44907.79661016949,4219.126466753587,1750.054651833307,2.410854119517783,87.83246244101281,0.890287194641551,0.3063286401515702
Honda,Hyundai,27710.97840172786,24322.95008807986,3388.028313648003,196.629505904251,17.230518370410838,3648.4845382537637,0.0,0.5156141386650595
Honda,Infiniti,27710.97840172786,45525.69031377899,-17814.71191205113,367.6959855622928,-48.449568696836025,914.1124977980045,0.0,-1.9812091573494939
Honda,Jaguar,27710.97840172786,54111.72839506173,-26400.749993333866,1218.3406246475097,-21.66943255378366,164.17101530674677,1.1324274851176597e-14,-1.7441575043964677
Honda,Jeep,27710.97840172786,32334.428873985176,-4623.450472257315,189.52456902833958,-24.39499267013751,5672.131808595809,4.869327163703474e-12,-0.6273669474576242
Honda,Kia,27710.97840172786,24375.759197324416,3335.2192044034455,225.20864465052153,14.809463506958332,2717.6438064389235,1.3564704914870163e-12,0.46293098200983074
Honda,Land Rover,27710.97840172786,54504.444444444445,-26793.466042716584,1087.5244461969608,-24.637116100159865,275.672653907773,0.0,-1.5602387013720285
Honda,Lexus,27710.97840172786,42882.28562005277,-15171.307218324906,255.3827809590875,-59.406147749465376,2405.6004472533846,8.557599073810707e-13,-1.8481632953150904
Honda,Lincoln,27710.97840172786,45021.70731707317,-17310.728915345306,694.430640389085,-24.927945151795456,303.86318784610927,8.504308368628699e-14,-1.5348923145762068
Honda,Mazda,27710.97840172786,27183.67381489842,527.304586829443,237.95978259793156,2.2159399419203645,1543.1144440474459,0.9664562169676373,0.08399237641385097
Honda,Mercedes-Benz,27710.97840172786,46790.56814159292,-19079.58973986506,445.35614691898235,-42.84119546089021,1310.0120891950357,4.800604358479177e-13,-1.479785214475684
Honda,Mercury,27710.97840172786,29900.0,-2189.0215982721384,,,,,
Honda,Mini,27710.97840172786,25813.031914893618,1897.9464868342438,438.205442004629,4.331179636089948,218.48790670488805,0.011065115539662829,0.3248451866884454
Honda,Mitsubishi,27710.97840172786,21892.91891891892,5818.0594828089415,364.28270134388123,15.971275773857622,324.2965488150822,1.9817480989559044e-13,1.0310770025137668
Honda,Nissan,27710.97840172786,26456.463001383127,1254.515400344735,195.15247915128938,6.428385669506092,5622.488769608955,9.247644594534421e-08,0.16441696017938343
Honda,Porsche,27710.97840172786,59279.83870967742,-31568.860307949555,1418.9775931962615,-22.24761015206757,124.77923327781762,5.6288307348495437e-14,-2.035301110901555
Honda,Ram,27710.97840172786,41320.847750865054,-13609.869349137192,249.6240876512486,-54.521458554719395,1430.7181616371606,0.0,-2.084271445059381
Honda,Scion,27710.97840172786,18375.454545454544,9335.523856273318,413.5606525121398,22.573530145011265,51.269845021915756,0.0,3.4253273410214597
Honda,Smart,27710.97840172786,13500.0,14210.978401727862,423.96005195266764,33.51961661546929,5.909405844102136,3.948974631629021e-06,13.693821128738774
Honda,Subaru,27710.97840172786,27978.791666666668,-267.81326493880624,216.78435477506324,-1.2353901886355725,2498.185072664002,0.9999998505918808,-0.040595200202772685
Honda,Tesla,27710.97840172786,50899.11504424779,-23188.136642519927,1874.9240942723548,-12.367506883802186,112.92374837565332,0.0,-1.1832806494588437
Honda,Toyota,27710.97840172786,28624.735468304454,-913.7570665765925,177.82818356975616,-5.13842658814628,7746.571224124649,0.00017720688598188428,-0.11804874457387679
Honda,Volkswagen,27710.97840172786,27287.3133393017,423.66506242616015,255.0887293267637,1.6608537097828946,1791.1780446184948,0.9997883557220325,0.057614806259441015
Honda,Volvo,27710.97840172786,44907.79661016949,-17196.81820844163,459.62341055392346,-37.41501806384617,338.4515571651717,0.0,-2.2748846477200724
Hyundai,Infiniti,24322.95008807986,45525.69031377899,-21202.740225699134,380.84894085979164,-55.672309808273454,1037.487167553614,6.250555628639631e-14,-2.45858209997763
Hyundai,Jaguar,24322.95008807986,54111.72839506173,-29788.77830698187,1222.3745152864908,-24.369600261177077,166.35260954904945,9.414691248821327e-14,-2.0028484876086163
Hyundai,Jeep,24322.95008807986,32334.428873985176,-8011.478785905318,213.92788556141326,-37.44943659346096,4114.6302037195155,0.0,-1.1480990313484503
Hyundai,Kia,24322.95008807986,24375.759197324416,-52.809109244557476,246.09858102135442,-0.21458518381288486,2986.7325737091637,1.0,-0.007603422205073824
Hyundai,Land Rover,24322.95008807986,54504.444444444445,-30181.494356364587,1092.0416654282956,-27.637676575762786,280.2659329080735,3.4416913763379853e-15,-1.809716548775607
Hyundai,Lexus,24322.95008807986,42882.28562005277,-18559.33553197291,273.98164676816685,-67.73933856845942,2748.9896701872663,2.6116886431282182e-12,-2.3913505583660446
Hyundai,Lincoln,24322.95008807986,45021.70731707317,-20698.75722899331,701.4837790473805,-29.507107430341946,316.2811966226378,0.0,-1.882092693462763
Hyundai,Mazda,24322.95008807986,27183.67381489842,-2860.72372681856,257.81861082833825,-11.095877514921906,1872.6306576372049,2.2015722578316854e-13,-0.45949157953609937
Hyundai,Mercedes-Benz,24322.95008807986,46790.56814159292,-22467.618053513062,456.2758765855603,-49.24130160385536,1429.8898485111429,3.952393967665557e-14,-1.8888226642693884
Hyundai,Mercury,24322.95008807986,29900.0,-5577.049911920141,,,,,
Hyundai,Mini,24322.95008807986,25813.031914893618,-1490.081826813759,449.298995500626,-3.3164592882150856,241.06501017115977,0.25910530479646277,-0.2547778678527197
Hyundai,Mitsubishi,24322.95008807986,21892.91891891892,2430.0311691609386,377.55458473417406,6.436238010119404,372.2726083462175,2.485795279616454e-07,0.42909964395482697
Hyundai,Nissan,24322.95008807986,26456.463001383127,-2133.512913303268,218.92936777484584,-9.74521113813037,4257.96433695946,0.0,-0.2976162334175574
Hyundai,Porsche,24322.95008807986,59279.83870967742,-34956.88862159756,1422.442613235576,-24.57525407094101,126.00141315145818,2.042810365310288e-14,-2.2849178227895277
Hyundai,Ram,24322.95008807986,41320.847750865054,-16997.897662785195,268.6219706038907,-63.278136276686965,1738.219137459913,0.0,-2.6392255030553584
Hyundai,Scion,24322.95008807986,18375.454545454544,5947.495542625315,425.2975326305881,13.984317063488087,57.31421447323892,0.0,2.134358293312728
Hyundai,Smart,24322.95008807986,13500.0,10822.950088079859,435.4167011118291,24.856534121092828,6.574186753725772,8.040857826574488e-06,10.161030852296939
Hyundai,Subaru,24322.95008807986,27978.791666666668,-3655.841578586809,238.4135785366256,-15.334032570737959,2771.8085884972684,3.3424374379364963e-12,-0.5651010113626064
Hyundai,Tesla,24322.95008807986,50899.11504424779,-26576.16495616793,1877.5478521833763,-14.154720437757604,113.5568836356999,2.0761170560490427e-14,-1.374462993632148
Hyundai,Toyota,24322.95008807986,28624.735468304454,-4301.785380224595,203.63801419950588,-21.124667695934708,4187.593957159762,0.0,-0.5998632556354387
Hyundai,Volkswagen,24322.95008807986,27287.3133393017,-2964.363251221843,273.7075771419969,-10.830402585763853,2121.5277980769742,4.3365311341858614e-13,-0.4168882287747376
Hyundai,Volvo,24322.95008807986,44907.79661016949,-20584.846522089632,470.21192826705254,-43.77780588840923,369.94414954067366,0.0,-2.7597526771444145
Infiniti,Jaguar,45525.69031377899,54111.72839506173,-8586.038081282735,1261.2440805919998,-6.807594353388474,188.26764152309383,8.48421540800004e-08,-0.5905146656683475
Infiniti,Jeep,45525.69031377899,32334.428873985176,13191.261439793816,377.22979127748255,34.96876902304514,1007.6658107276868,0.0,1.4487863026143328
Infiniti,Kia,45525.69031377899,24375.759197324416,21149.931116454576,396.3605515022907,53.36033325287252,1185.7290721681743,1.963984530561902e-13,2.4052331236508016
Infiniti,Land Rover,45525.69031377899,54504.444444444445,-8978.754130665453,1135.3819508156193,-7.9081353409004125,326.21828825934915,2.714239943912844e-11,-0.5625551328440191
Infiniti,Lexus,45525.69031377899,42882.28562005277,2643.4046937262247,414.2500669550609,6.381181089858433,1361.0050766337756,1.589540497004549e-07,0.2869784006025332
Infiniti,Lincoln,45525.69031377899,45021.70731707317,503.9829967058249,767.2135735719683,0.6569005216623021,441.2622022388233,0.9999999999999991,0.0457074085296256
Infiniti,Mazda,45525.69031377899,27183.67381489842,18342.016498880574,403.7420108137498,45.43004197634001,1210.7504211719634,4.2810199829546036e-13,2.267233244520012
Infiniti,Mercedes-Benz,45525.69031377899,46790.56814159292,-1264.877827813929,552.0188862352423,-2.2913669429688723,1860.927046713852,0.9483331285163132,-0.10862624780170003
Infiniti,Mercury,45525.69031377899,29900.0,15625.690313778992,,,,,
Infiniti,Mini,45525.69031377899,25813.031914893618,19712.658398885374,546.2662011916419,36.08617621936626,472.0603359081371,5.3734794391857577e-14,2.947712328523453
Infiniti,Mitsubishi,45525.69031377899,21892.91891891892,23632.771394860072,488.9628203250944,48.332450674158544,770.6823976417606,6.650235917504688e-14,3.4911102511329384
Infiniti,Nissan,45525.69031377899,26456.463001383127,19069.227312395866,380.088467702941,50.1704969573017,1036.985413363727,1.9728663147589032e-13,2.0742512361109697
Infiniti,Porsche,45525.69031377899,59279.83870967742,-13754.148395898424,1455.9808251329857,-9.446654899896881,138.22840273243582,1.1723955140041653e-13,-0.916482955566278
Infiniti,Ram,45525.69031377899,41320.847750865054,4204.842562913938,410.7248936911341,10.237613126210917,1260.188615397712,7.427392034742297e-14,0.5134442078546997
Infiniti,Scion,45525.69031377899,18375.454545454544,27150.235768324448,526.7021610627224,51.547606551573,130.34650744331267,0.0,7.993188679350049
Infiniti,Smart,45525.69031377899,13500.0,32025.690313778992,534.9064206135348,59.871575811420804,14.920379385030584,0.0,24.51731829868346
Infiniti,Subaru,45525.69031377899,27978.791666666668,17546.898647112324,391.6353018269876,44.804180229043816,1133.5921839354016,0.0,2.0698760064267505
Infiniti,Tesla,45525.69031377899,50899.11504424779,-5373.424730468796,1903.0825290682706,-2.8235374180538395,119.84010256502948,0.6302879736128572,-0.2851026858800606
Infiniti,Toyota,45525.69031377899,28624.735468304454,16900.954845474538,371.49107127035245,45.494915362783715,952.3955004881556,4.938272013532696e-13,1.8101910592812047
Infiniti,Volkswagen,45525.69031377899,27287.3133393017,18238.37697447729,414.06885054471087,44.04672544308649,1322.225469926799,1.0380585280245214e-13,2.092881321837996
Infiniti,Volvo,45525.69031377899,44907.79661016949,617.8937036095012,563.5924349129393,1.0963484698032722,664.9584968845926,0.9999999935682704,0.07553783208859857
Jaguar,Jeep,54111.72839506173,32334.428873985176,21777.29952107655,1221.2517575402344,17.83194938031366,165.74451863708387,3.552713678800501e-14,1.4401495438423855
Jaguar,Kia,54111.72839506173,24375.759197324416,29735.96919773731,1227.2959002029863,24.228850754589164,169.04106984066095,5.562217353372034e-14,2.003175873339671
Jaguar,Land Rover,54111.72839506173,54504.444444444445,-392.71604938271776,1624.267747049648,-0.2417803653960715,376.34015589151034,1.0,-0.023986391644444625
Jaguar,Lexus,54111.72839506173,42882.28562005277,11229.44277500896,1233.1896276891607,9.106014616788089,172.30106606963315,1.7408297026122455e-13,0.7523549743198844
Jaguar,Lincoln,54111.72839506173,45021.70731707317,9090.02107798856,1392.0381486658073,6.530008596891435,264.6946324616878,2.1990314591491256e-07,0.6406322024726355
Jaguar,Mazda,54111.72839506173,27183.67381489842,26928.05458016331,1229.6996182660985,21.898075090998578,170.3549066387833,2.6645352591003757e-15,1.8698235743897904
Jaguar,Mercedes-Benz,54111.72839506173,46790.56814159292,7321.160253468806,1286.032033282319,5.692828844070957,203.35843329224596,2.72573436062018e-05,0.4779803418163019
Jaguar,Mercury,54111.72839506173,29900.0,24211.728395061727,,,,,
Jaguar,Mini,54111.72839506173,25813.031914893618,28298.69648016811,1283.5732555768705,22.04681061810528,199.7474063559307,0.0,2.358336094362832
Jaguar,Mitsubishi,54111.72839506173,21892.91891891892,32218.809476142807,1260.2532203998246,25.56534588018839,187.19891814516066,3.2307490016592055e-14,2.556270411314218
Jaguar,Nissan,54111.72839506173,26456.463001383127,27655.2653936786,1222.1377922102843,22.62859848533361,166.22566410560538,8.881784197001252e-15,1.8265382684286549
Jaguar,Porsche,54111.72839506173,59279.83870967742,-5168.110314615689,1862.5342152623098,-2.7747733557140797,262.1176222935911,0.6699189514368076,-0.33021192095733626
Jaguar,Ram,54111.72839506173,41320.847750865054,12790.880644196674,1232.0099342803417,10.382124598425625,171.63061343813402,3.752553823233029e-14,0.8879929488791628
Jaguar,Scion,54111.72839506173,18375.454545454544,35736.27384960718,1275.3700272219041,28.020318093447997,189.09895230431573,3.885780586188048e-14,4.745929104509022
Jaguar,Smart,54111.72839506173,13500.0,40611.72839506173,1278.780050939739,31.758181061095943,141.5803518973753,1.4765966227514582e-14,13.143394271848097
Jaguar,Subaru,54111.72839506173,27978.791666666668,26132.93672839506,1225.7780180379211,21.319469221862487,168.20714371331036,8.026912468039882e-14,1.7757071222056167
Jaguar,Tesla,54111.72839506173,50899.11504424779,3212.613350813939,2229.5462884436247,1.4409269578594677,201.12996989143713,0.9999860388212326,0.17612285999409988
Jaguar,Toyota,54111.72839506173,28624.735468304454,25486.992926757273,1219.4913513024405,20.899691416045442,164.792123340277,5.362377208939506e-14,1.6706887116498037
Jaguar,Volkswagen,54111.72839506173,27287.3133393017,26824.415055760026,1233.1287657253301,21.75313381809062,172.25940986102535,4.884981308350689e-14,1.8277543145375412
Jaguar,Volvo,54111.72839506173,44907.79661016949,9203.931784892236,1291.0422040192775,7.129071192435476,204.99407923210214,1.1210451567045254e-08,0.6959942979402655
Jeep,Kia,32334.428873985176,24375.759197324416,7958.66967666076,240.4597913455639,33.09771514033872,3196.6337230635736,2.3716584252042594e-12,1.0578460083429548
Jeep,Land Rover,32334.428873985176,54504.444444444445,-22170.01557045927,1090.7847627761553,-20.32483064214647,278.9878727414718,0.0,-1.2942184759446562
Jeep,Lexus,32334.428873985176,42882.28562005277,-10547.856746067591,268.92813619817565,-39.22184154912961,2800.7300670259633,0.0,-1.2478858378665627
Jeep,Lincoln,32334.428873985176,45021.70731707317,-12687.278443087991,699.5254762621745,-18.136978385520496,312.83863427463206,0.0,-1.123242457969511
Jeep,Mazda,32334.428873985176,27183.67381489842,5150.755059086758,252.44174726594272,20.40373715865836,1865.3171095936586,0.0,0.7852266241405372
Jeep,Mercedes-Benz,32334.428873985176,46790.56814159292,-14456.139267607745,453.2593906662601,-31.893744653272854,1400.8734241911886,1.1503020758141247e-12,-1.1219481714257817
Jeep,Mercury,32334.428873985176,29900.0,2434.4288739851763,,,,,
Jeep,Mini,32334.428873985176,25813.031914893618,6521.3969590915585,446.2353493741834,14.614254492024,234.81008011140665,1.6542323066914832e-14,1.1003780127983271
Jeep,Mitsubishi,32334.428873985176,21892.91891891892,10441.509955066256,373.90354923030964,27.92567756192842,359.27992395026354,5.6066262743570405e-14,1.8123616337460116
Jeep,Nissan,32334.428873985176,26456.463001383127,5877.96587260205,212.57108869157554,27.65176538720433,5714.91888702474,5.010991621645644e-12,0.7308550577992035
Jeep,Porsche,32334.428873985176,59279.83870967742,-26945.40983569224,1421.4778885447645,-18.955912049590555,125.66064042470899,3.3861802251067274e-14,-1.7387052565099272
Jeep,Ram,32334.428873985176,41320.847750865054,-8986.418876879878,263.46567663425435,-34.108499413207866,1712.7581418687166,0.0,-1.3235566795676132
Jeep,Scion,32334.428873985176,18375.454545454544,13958.974328530632,422.0597006762125,33.07345929063103,55.606443290016756,4.9960036108132044e-15,5.023271000500239
Jeep,Smart,32334.428873985176,13500.0,18834.428873985176,432.254674098888,43.572527962245644,6.385500954814676,3.0921858074073327e-07,17.8025290887417
Jeep,Subaru,32334.428873985176,27978.791666666668,4355.637207318508,232.5885511023011,18.726791093869178,2975.9926558177262,3.718803043284424e-12,0.6278864093829701
Jeep,Tesla,32334.428873985176,50899.11504424779,-18564.686170262612,1876.8170760390149,-9.891579955912919,113.38038194088087,7.005507285384738e-14,-0.9486562356193021
Jeep,Toyota,32334.428873985176,28624.735468304454,3709.693405680722,196.78628128085083,18.851382228145752,6565.751496532479,0.0,0.45094337960020164
Jeep,Volkswagen,32334.428873985176,27287.3133393017,5047.115534683475,268.64891114272206,18.787031420358712,2114.665569758517,0.0,0.6636274166798107
Jeep,Volvo,32334.428873985176,44907.79661016949,-12573.367736184315,467.28541295213546,-26.90725494029538,361.3182397049016,0.0,-1.6457514726258025
Kia,Land Rover,24375.759197324416,54504.444444444445,-30128.68524712003,1097.5476163085502,-27.450914019068893,285.9308510643356,4.374278717023117e-14,-1.814436888246685
Kia,Lexus,24375.759197324416,42882.28562005277,-18506.52642272835,295.16387617554346,-62.6991577103491,2934.372170162929,2.1882495815361835e-13,-2.284749631998746
Kia,Lincoln,24375.759197324416,45021.70731707317,-20645.94811974875,710.0248328754207,-29.077783147580757,331.73597260769003,7.249756350802272e-14,-1.873141323768156
Kia,Mazda,24375.759197324416,27183.67381489842,-2807.9146175740025,280.22527923552707,-10.020204548405403,2129.0772372533643,0.0,-0.42469962405260386
Kia,Mercedes-Benz,24375.759197324416,46790.56814159292,-22414.808944268505,469.3010191626441,-47.762114355222145,1572.4401280882078,0.0,-1.8821930764161505
Kia,Mercury,24375.759197324416,29900.0,-5524.240802675584,,,,,
Kia,Mini,24375.759197324416,25813.031914893618,-1437.2727175692016,462.5206572587289,-3.1074778931770117,269.86087138761104,0.40096816600288865,-0.24035698438740094
Kia,Mitsubishi,24375.759197324416,21892.91891891892,2482.840278405496,393.19617939009737,6.3145076390536925,433.6393405377462,4.4169768564916723e-07,0.424813029946097
Kia,Nissan,24375.759197324416,26456.463001383127,-2080.7038040587104,244.92006677173003,-8.495440293987688,3342.9908118446815,5.500044863993026e-13,-0.2705675301722703
Kia,Porsche,24375.759197324416,59279.83870967742,-34904.079512353,1426.6740198733658,-24.465350196431803,127.50529890152818,1.3100631690576847e-14,-2.285293102839998
Kia,Ram,24375.759197324416,41320.847750865054,-16945.088553540638,290.1956824701093,-58.39193887829814,2007.7396325893972,4.39870362356487e-13,-2.4918657664391772
Kia,Scion,24375.759197324416,18375.454545454544,6000.304651869872,439.24225923155564,13.66058143487211,65.14770413739389,1.1546319456101628e-14,2.08847631242675
Kia,Smart,24375.759197324416,13500.0,10875.759197324416,449.0472966629272,24.219629598367664,7.436137437124893,2.592005035162437e-06,9.902486040517614
Kia,Subaru,24375.759197324416,27978.791666666668,-3603.0324693422517,262.4820097907945,-13.726778731288935,2788.1605364049346,0.0,-0.5208451691342985
Kia,Tesla,24375.759197324416,50899.11504424779,-26523.355846923372,1880.7556216243472,-14.102499836749665,114.33435645363674,7.127631818093505e-14,-1.3752334067594985
Kia,Toyota,24375.759197324416,28624.735468304454,-4248.976270980038,231.3530027042942,-18.365771013618108,3023.6023677736407,1.2669865157022286e-12,-0.5472945899621451
Kia,Volkswagen,24375.759197324416,27287.3133393017,-2911.5541419772853,294.9094925873312,-9.872704050430286,2376.925604081908,1.2998491172311333e-12,-0.3903468641544755
Kia,Volvo,24375.759197324416,44907.79661016949,-20532.037412845075,482.8612932486873,-42.521605479506704,409.7230114702304,0.0,-2.707835831113616
Land Rover,Lexus,54504.444444444445,42882.28562005277,11622.158824391678,1104.134140967325,10.526038814640382,292.80910562147795,0.0,0.6950108247326254
Land Rover,Lincoln,54504.444444444445,45021.70731707317,9482.737127371278,1279.1113128850243,7.413535500661821,458.4278165966006,3.9807079854625727e-10,0.6276862172986566
Land Rover,Mazda,54504.444444444445,27183.67381489842,27320.770629546027,1100.234836102416,24.831762941018944,288.6770766678033,0.0,1.7250644320690929
Land Rover,Mercedes-Benz,54504.444444444445,46790.56814159292,7713.876302851524,1162.8559386432087,6.633561429674498,358.2526895301256,7.999173523565162e-08,0.44911398049499307
Land Rover,Mercury,54504.444444444445,29900.0,24604.444444444445,,,,,
Land Rover,Mini,54504.444444444445,25813.031914893618,28691.412529550827,1160.1361324610693,24.73107398929636,345.52097644410304,0.0,2.345306614320044
Land Rover,Mitsubishi,54504.444444444445,21892.91891891892,32611.525525525525,1134.2811481011447,28.750830938272397,322.78126782173183,0.0,2.4970524958878473
Land Rover,Nissan,54504.444444444445,26456.463001383127,28047.98144306132,1091.7766834651445,25.690218400745653,280.0023810185239,1.7319479184152442e-14,1.6344235305883419
Land Rover,Porsche,54504.444444444445,59279.83870967742,-4775.3942652329715,1779.7160578115572,-2.6832337912965034,267.0681826192886,0.7399528100740953,-0.29052375790157875
Land Rover,Ram,54504.444444444445,41320.847750865054,13183.596693579391,1102.8164042917451,11.954480040624903,291.3595040367502,0.0,0.8325922344391103
Land Rover,Scion,54504.444444444445,18375.454545454544,36128.9898989899,1151.0535390439154,31.387757974315644,310.9938250297622,1.7319479184152442e-14,5.090621715382125
Land Rover,Smart,54504.444444444445,13500.0,41004.444444444445,1154.8307071129361,35.506887885718854,168.72811167919704,3.5638159090467525e-14,14.61565092051656
Land Rover,Subaru,54504.444444444445,27978.791666666668,26525.652777777777,1095.8500321277982,24.205550029754757,284.1694454344549,0.0,1.618520136720542
Land Rover,Tesla,54504.444444444445,50899.11504424779,3605.329400196657,2160.8406224713253,1.6684846456067124,190.39596676439407,0.9996478614274122,0.1865710184011125
Land Rover,Toyota,54504.444444444445,28624.735468304454,25879.70897613999,1088.8134364118466,23.768726680509957,276.981894344146,0.0,1.488505190887041
Land Rover,Volkswagen,54504.444444444445,27287.3133393017,27217.131105142744,1104.0661648057142,24.65172104058838,292.7026565873963,0.0,1.6708663887013628
Land Rover,Volvo,54504.444444444445,44907.79661016949,9596.647834274954,1168.3944179807074,8.21353447653446,357.98470111281824,2.496891582381977e-12,0.6908475633940111
Lexus,Lincoln,42882.28562005277,45021.70731707317,-2139.4216970203997,720.1643524118931,-2.970740900817001,350.7190500036372,0.5087795841975089,-0.19115742495191795
Lexus,Mazda,42882.28562005277,27183.67381489842,15698.611805154349,305.0043250639268,51.47012850346968,2327.664875634813,0.0,2.175903045796258
Lexus,Mercedes-Benz,42882.28562005277,46790.56814159292,-3908.2825215401535,484.5047757991337,-8.066551078044382,1739.977892653783,1.24056320771615e-12,-0.3169354100714197
Lexus,Mercury,42882.28562005277,29900.0,12982.285620052768,,,,,
Lexus,Mini,42882.28562005277,25813.031914893618,17069.25370515915,477.9401527138298,35.714207329593194,306.2035632603859,1.0735856648125264e-13,2.760297167395793
Lexus,Mitsubishi,42882.28562005277,21892.91891891892,20989.366701133848,411.22337807089957,51.04127785632616,511.18292023859,0.0,3.4303422964357813
Lexus,Nissan,42882.28562005277,26456.463001383127,16425.82261866964,272.92356126311466,60.18469985753324,2923.1709824111167,1.0771383784913269e-12,1.908025654943932
Lexus,Porsche,42882.28562005277,59279.83870967742,-16397.55308962465,1431.7472507976754,-11.452826663706887,129.3253527057413,0.0,-1.069240105062226
Lexus,Ram,42882.28562005277,41320.847750865054,1561.4378691877137,314.18937809761314,4.969734746101449,2238.101206599578,0.00043941291456328635,0.21154328553999577
Lexus,Scion,42882.28562005277,18375.454545454544,24506.831074598223,455.45053900496544,53.80788686327813,75.20096597479099,0.0,8.224758404167059
Lexus,Smart,42882.28562005277,13500.0,29382.285620052768,464.9138692546775,63.19941727519705,8.542870308890455,1.4962586725175697e-10,25.8393030872676
Lexus,Subaru,42882.28562005277,27978.791666666668,14903.4939533861,288.7875285549692,51.607124545717,2755.475545556969,3.249622793077833e-12,1.9518627580861856
Lexus,Tesla,42882.28562005277,50899.11504424779,-8016.829424195021,1884.6068925525708,-4.253847025538984,115.27287283235972,0.01886371557926403,-0.4146229274095554
Lexus,Toyota,42882.28562005277,28624.735468304454,14257.550151748314,260.8172598686014,54.66490277112491,2615.610622439145,9.339196083146817e-13,1.6204800345774362
Lexus,Volkswagen,42882.28562005277,27287.3133393017,15594.972280751066,318.54833228756604,48.95637710221278,2571.638496150033,9.207079543216423e-13,1.9298994537055625
Lexus,Volvo,42882.28562005277,44907.79661016949,-2025.5109901167234,497.65094162763035,-4.070143991875176,459.42938702972094,0.02532189829674658,-0.25889774772724244
Lincoln,Mazda,45021.70731707317,27183.67381489842,17838.03350217475,714.1716795060548,24.977234485848182,339.05338583937163,0.0,1.695341694697371
Lincoln,Mercedes-Benz,45021.70731707317,46790.56814159292,-1768.8608245197538,807.315568580816,-2.1910401500484413,534.1835145737854,0.9700819919365828,-0.1447520749349858
Lincoln,Mercury,45021.70731707317,29900.0,15121.707317073167,,,,,
Lincoln,Mini,45021.70731707317,25813.031914893618,19208.67540217955,803.393016572161,23.909437854136765,446.05642714198603,0.0,2.2397871993258107
Lincoln,Mitsubishi,45021.70731707317,21892.91891891892,23128.788398154247,765.5835788291436,30.21066417532962,419.2086972505377,0.0,2.5856296770843383
Lincoln,Nissan,45021.70731707317,26456.463001383127,18565.24431569004,701.071194525448,26.481253916382588,315.6003118158467,2.942091015256665e-14,1.6384801035651009
Lincoln,Porsche,45021.70731707317,59279.83870967742,-14258.13139260425,1570.6411874350867,-9.077904938866583,182.99478217815943,1.3589129821411916e-13,-0.9737716982553267
Lincoln,Ram,45021.70731707317,41320.847750865054,3700.8595662081134,718.1424056621099,5.153378406607267,346.3697956084584,0.0002622243249532641,0.35072081637756186
Lincoln,Scion,45021.70731707317,18375.454545454544,26646.252771618623,790.2206925794281,33.72001394273829,291.92669810539184,0.0,5.446813911650212
Lincoln,Smart,45021.70731707317,13500.0,31521.707317073167,795.7125456634153,39.61444052737957,64.32483612432814,0.0,16.298552581142587
Lincoln,Subaru,45021.70731707317,27978.791666666668,17042.9156504065,707.3978980387803,24.092403578886785,326.88041357764655,0.0,1.570981368093136
Lincoln,Tesla,45021.70731707317,50899.11504424779,-5877.407727174621,1992.17386012302,-2.950248391880657,142.9332794406426,0.5292465291230227,-0.3270308523739437
Lincoln,Toyota,45021.70731707317,28624.735468304454,16396.971848768713,696.4475518990379,23.543728173152854,307.408395700438,0.0,1.432596693830596
Lincoln,Volkswagen,45021.70731707317,27287.3133393017,17734.393977771466,720.0601290892221,24.62904591065618,350.24405696733197,0.0,1.62903786018268
Lincoln,Volvo,45021.70731707317,44907.79661016949,113.91070690367633,815.2729660694415,0.13972094211937097,492.4924720116576,1.0,0.01156934701773418
Mazda,Mercedes-Benz,27183.67381489842,46790.56814159292,-19606.894326694503,475.55164924099086,-41.229789357240776,1599.2528222746864,0.0,-1.8494326425025787
Mazda,Mercury,27183.67381489842,29900.0,-2716.3261851015814,,,,,
Mazda,Mini,27183.67381489842,25813.031914893618,1370.6419000048008,468.8616884538302,2.923339513033748,283.0784426480797,0.5485870266034792,0.2345749273354621
Mazda,Mitsubishi,27183.67381489842,21892.91891891892,5290.7548959794985,400.6359444629246,13.205891705678226,458.00243953433363,0.0,0.9322204072376497
Mazda,Nissan,27183.67381489842,26456.463001383127,727.2108135152921,256.69391036056675,2.8329881783865103,1966.6529250536653,0.6232239364844866,0.10876106678399773
Mazda,Porsche,27183.67381489842,59279.83870967742,-32096.164894778998,1428.7423432831963,-22.464627751581308,128.2418474382085,1.5543122344752192e-15,-2.1523300721042906
Mazda,Ram,27183.67381489842,41320.847750865054,-14137.173935966635,300.19903169900874,-47.092670006148175,1741.4729565766283,3.2451819009793326e-13,-2.248701327641907
Mazda,Scion,27183.67381489842,18375.454545454544,8808.219269443875,445.914438882137,19.753160026675076,69.060504385322,0.0,3.048481952842913
Mazda,Smart,27183.67381489842,13500.0,13683.673814898419,455.5758983407846,30.035991510381912,7.876480070982839,2.5336834252875917e-07,12.293220690850642
Mazda,Subaru,27183.67381489842,27978.791666666668,-795.1178517682492,273.50087746211113,-2.907185743411003,1974.5571582134003,0.5602542263701507,-0.12668679100834024
